place,r,lower,upper,.groups
Andhra Pradesh,0.904894321687136,0.8965904224810746,0.9132359982341173,drop_last
Assam,0.8829616642648889,0.8664029809840468,0.8996749782606425,drop_last
Bihar,0.8861755809592722,0.8660155303226985,0.9065644138216911,drop_last
Chhattisgarh,1.2580310388111173,1.2383319684370189,1.2778836472473012,drop_last
Delhi,1.265230474190575,1.248051769432598,1.2825249835285013,drop_last
Gujarat,1.0273402937586893,1.0030098838805332,1.0519582299084105,drop_last
Haryana,1.1624457128766434,1.1423397582669008,1.1827246385975687,drop_last
India,1.054926245022598,1.0518948146876113,1.0579619773184072,drop_last
Jammu and Kashmir,1.2025639580069927,1.175559172450474,1.2298713368948495,drop_last
Jharkhand,0.8637507125282122,0.8430985000322767,0.8846496541607827,drop_last
Karnataka,1.0271031017264,1.0176239666773177,1.0366255821428756,drop_last
Kerala,1.2514344840886653,1.2324614003073657,1.2705508916483768,drop_last
Madhya Pradesh,1.251160812625637,1.2286506968875062,1.2738725034093799,drop_last
Maharashtra,1.0816587715821637,1.0752589989937071,1.0880772755337431,drop_last
Odisha,1.0957235669606682,1.0805856605549118,1.1109653241620083,drop_last
Punjab,1.262769734026995,1.2408878300493966,1.284840291890385,drop_last
Rajasthan,1.0857062345293365,1.062930038769916,1.108720563460076,drop_last
Tamil Nadu,0.9774596737188992,0.9660650779735079,0.9889201513682326,drop_last
Telangana,0.8872776781368295,0.8704625040736051,0.9042516129754775,drop_last
Uttar Pradesh,1.0136096717740426,1.0024758083398062,1.0248041865944977,drop_last
West Bengal,1.0347407285015786,1.018756342731422,1.0508478158971926,drop_last
