stat	value
thetaS_last_obs_p_mean	0.9963031
thetaI_last_obs_p_mean	5.785292e-05
thetaR_last_obs_p_mean	0.003639042
thetaS_last_obs_p_ci_low	0.996057
thetaS_last_obs_p_ci_med	0.9963041
thetaS_last_obs_p_ci_up	0.996545
thetaI_last_obs_p_ci_low	3.12211e-05
thetaI_last_obs_p_ci_med	5.689995e-05
thetaI_last_obs_p_ci_up	8.993691e-05
thetaR_last_obs_p_ci_low	0.003399119
thetaR_last_obs_p_ci_med	0.003638063
thetaR_last_obs_p_ci_up	0.00388261
R0_p_mean	1.290802
R0_p_ci_low	0.6297225
R0_p_ci_med	1.168044
R0_p_ci_up	2.62189
gamma_p_mean	0.05993612
gamma_p_ci_low	0.007145041
gamma_p_ci_med	0.04449929
gamma_p_ci_up	0.1929322
beta_p_mean	0.06750936
beta_p_ci_low	0.009617574
beta_p_ci_med	0.05441852
beta_p_ci_up	0.1971221
incidence_mean	0.009607834
incidence_ci_low	9.842514e-05
incidence_ci_median	0.0006811761
incidence_ci_up	0.08822841
thetaI_tp1_mean	0.002697678
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.02665885
thetaR_tp1_mean	0.009955627
thetaR_tp1_ci_low	0.0008880072
thetaR_tp1_ci_med	0.004030248
thetaR_tp1_ci_up	0.05862138
Y_tp1_mean	0.002697982
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.02668147
R_tp1_mean	0.009955388
R_tp1_ci_low	0.0008834258
R_tp1_ci_med	0.004030438
R_tp1_ci_up	0.05858822
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.009955627
thetaR_max_ci_low	0.0008880072
thetaR_max_ci_med	0.004030248
thetaR_max_ci_up	0.05862138
cumInf_mean	0.0126533
cumInf_ci_low	0.0008924508
cumInf_ci_med	0.004088104
cumInf_ci_up	0.09016723
dthetaI_tp1_date	06/02/21
first_tp_mean	12/10/20
first_tp_ci_low	11/16/20
first_tp_ci_med	11/24/20
first_tp_ci_up	06/02/21
dthetaI_tp2_date	06/02/21
second_tp_mean	12/13/20
second_tp_ci_low	11/18/20
second_tp_ci_med	11/27/20
second_tp_ci_up	06/02/21
end_p_mean	02/28/21
end_p_ci_low	01/05/21
end_p_ci_med	02/01/21
end_p_ci_up	06/02/21
begin_str	11/15/2020
