place,r,lower,upper
Andaman and Nicobar Islands,0.7408509810024683,0.34806567615192774,1.27994104246839
Andhra Pradesh,0.9943689384796665,0.9749756385916989,1.013950635023976
Arunachal Pradesh,0.7580000401927393,0.7174988276948232,0.7995989923977751
Assam,0.8023168355927991,0.7806066762636958,0.8243209371893554
Bihar,0.7558377963033702,0.6619821398368221,0.8558314313713332
Chandigarh,0.8133496419733471,0.487290424089839,1.2218531161367672
Chhattisgarh,0.8665391952247408,0.803813220461097,0.9316097883408331
Dadra and Nagar Haveli,0.556783066570516,0.2844627382087604,0.9192126702160943
Delhi,0.9878234294970466,0.8791840302573795,1.1027040237266612
Goa,0.9208606477055579,0.8403797773818839,1.0049719054244817
Gujarat,0.7776614147333379,0.6362763594470391,0.9330259791511245
Haryana,0.7799283951136666,0.6394335518702894,0.9342384088525556
Himachal Pradesh,1.4907255118228313,1.405438118733482,1.5785068208581745
India,0.9937550432887949,0.9893907307161734,0.9981288302839304
Jammu and Kashmir,1.0108005982672572,0.935987742303992,1.0884493516430762
Jharkhand,0.8048662172305455,0.6771192687419452,0.9434962435603025
Karnataka,0.9968954394907553,0.975765840489081,1.0182482676677536
Kerala,1.0695767436049815,1.0630149290324042,1.0761584774266582
Ladakh,1.3424432274965525,0.9707730733028653,1.7735682131286905
Lakshadweep,0.919933351657634,0.6723286835373283,1.2069282719528052
Madhya Pradesh,0.9107709066639208,0.7292965241145112,1.1122137090923356
Maharashtra,0.9526194820081152,0.9421440157862951,0.9631520738223588
Manipur,0.7735226796658816,0.7486005241080728,0.7988473445795568
Meghalaya,0.9008233991796838,0.8666024938962799,0.9356981236099603
Mizoram,0.9236184247583772,0.8948507794411159,0.9528351967176082
Nagaland,1.0913448457389092,0.9976902677885641,1.1891491914836816
Odisha,0.7761615631885911,0.756978753619506,0.7955811887945621
Pondicherry,0.9241414744751159,0.8392128972258777,1.0131079693493261
Punjab,0.87403295694906,0.7665469698879196,0.9884966833636933
Rajasthan,0.9473882715537684,0.7750791329015935,1.1367839168633318
Sikkim,0.7692582160389678,0.7189657587337198,0.8212423911609219
Tamil Nadu,1.0263755380087252,1.0061659959389642,1.046783239052411
Telangana,0.9334665861693008,0.8995733217112547,0.9679780785479921
Tripura,0.7101651677156559,0.669748722292137,0.7517517960590844
Uttar Pradesh,0.903388762214231,0.7836731742523576,1.0315036380161793
Uttarakhand,0.7309643056719584,0.6313719543077285,0.8378580024245204
West Bengal,0.9786544354085479,0.9471476542288522,1.0106696581891255
