place,r,lower,upper,.groups
Andhra Pradesh,0.8459238314784503,0.8375062418283725,0.8543829685781492,drop_last
Assam,0.9483407996182615,0.9303797372518637,0.9664712597491697,drop_last
Bihar,0.9728589831335235,0.9507978416566953,0.9951696474226271,drop_last
Chhattisgarh,0.9365610568758069,0.920948885585705,0.9523032476504908,drop_last
Delhi,0.9849706846986641,0.9710383352521313,0.9990010337849992,drop_last
Gujarat,1.03869285627296,1.0145468469294674,1.0631188866003265,drop_last
Haryana,0.9184145989308731,0.9014545349119669,0.935531060092104,drop_last
India,0.9642850297249235,0.9614352977906768,0.9671389230709668,drop_last
Jammu and Kashmir,0.9366079711894738,0.9141811618052235,0.9593031713519231,drop_last
Jharkhand,0.9511860445831791,0.9285522709498327,0.9740886605932589,drop_last
Karnataka,0.9179861480735452,0.9090468739518804,0.9269686056375943,drop_last
Kerala,1.3288619768225938,1.3113037150099662,1.3465355471529523,drop_last
Madhya Pradesh,1.1066819713518978,1.0873399964919912,1.1261921179633294,drop_last
Maharashtra,0.9479539904637457,0.9421115359390536,0.9538142773372517,drop_last
Odisha,1.070776594785206,1.0563851722708186,1.0852640396782125,drop_last
Punjab,0.9666883342022686,0.949165161530952,0.9843702889748667,drop_last
Rajasthan,1.0915938289374312,1.0695633319646678,1.1138458294653093,drop_last
Tamil Nadu,0.9740574189410313,0.9625686805625826,0.9856133721695931,drop_last
Telangana,0.9378357506653094,0.9197165202645756,0.9561293284588555,drop_last
Uttar Pradesh,0.8968059551553546,0.8863167165016974,0.9073561484727729,drop_last
West Bengal,1.0075520543844385,0.9919718598485692,1.0232519689574266,drop_last
