date	value	incidence	scenario	lower_ci	upper_ci
2021-05-28	33787	NA	Observed	NA	NA
2021-05-29	34400	613	Observed	NA	NA
2021-05-30	35142	742	Observed	NA	NA
2021-05-31	35550	408	Observed	NA	NA
2021-06-01	36017	467	Observed	NA	NA
2021-06-02	36549	532	Observed	NA	NA
2021-06-03	37101	552	Observed	NA	NA
2021-06-04	37685	584	Observed	NA	NA
2021-06-05	38182	497	Observed	NA	NA
2021-06-06	38670	488	Observed	NA	NA
2021-06-07	39108	438	Observed	NA	NA
2021-06-08	39487	379	Observed	NA	NA
2021-06-09	39935	448	Observed	NA	NA
2021-06-10	40538	603	Observed	NA	NA
2021-06-11	41052	514	Observed	NA	NA
2021-06-12	41553	501	Observed	NA	NA
2021-06-13	41858	305	Observed	NA	NA
2021-06-14	42261	403	Observed	NA	NA
2021-06-15	42711	450	Observed	NA	NA
2021-06-16	43206	495	Observed	NA	NA
2021-06-17	43684	478	Observed	NA	NA
2021-06-18	44334	650	Observed	NA	NA
2021-06-19	44848	514	Observed	NA	NA
2021-06-20	45238	390	Observed	NA	NA
2021-06-21	45507	269	Observed	NA	NA
2021-06-22	45928	421	Observed	NA	NA
2021-06-23	46410	482	Observed	NA	NA
2021-06-24	46830	420	Observed	NA	NA
2021-06-25	47432	602	Observed	NA	NA
2021-06-26	47937	505	Observed	NA	NA
2021-06-27	48399	462	Observed	NA	NA
2021-06-28	48735	336	Observed	NA	NA
2021-06-29	49113	378	Observed	NA	NA
2021-06-30	49465	352	Observed	NA	NA
2021-07-01	50042	577	Observed	NA	NA
2021-07-02	50527	485	Observed	NA	NA
2021-07-03	50987	460	Observed	NA	NA
2021-07-04	51476	489	Observed	NA	NA
2021-07-05	51853	377	Observed	NA	NA
2021-07-06	52310	457	Observed	NA	NA
2021-07-07	52664	354	Observed	NA	NA
2021-07-08	53196	532	Observed	NA	NA
2021-07-09	53622	426	Observed	NA	NA
2021-07-10	54107	485	Observed	NA	NA
2021-07-11	54532	425	Observed	NA	NA
2021-07-12	54894	NA	No intervention	50800	59142
2021-07-13	55269	375	No intervention	50461	60263
2021-07-14	55641	372	No intervention	50240	61320
2021-07-15	56005	364	No intervention	50052	62295
2021-07-16	56368	363	No intervention	49910	63207
2021-07-17	56728	360	No intervention	49791	64127
2021-07-18	57082	354	No intervention	49669	64975
2021-07-19	57431	349	No intervention	49599	65823
2021-07-20	57776	345	No intervention	49498	66680
2021-07-21	58116	340	No intervention	49452	67480
2021-07-22	58453	337	No intervention	49422	68288
2021-07-23	58786	333	No intervention	49335	69073
2021-07-24	59118	332	No intervention	49278	69871
2021-07-25	59442	324	No intervention	49270	70632
2021-07-26	59765	323	No intervention	49274	71386
2021-07-27	60083	318	No intervention	49253	72119
2021-07-28	60392	309	No intervention	49197	72877
2021-07-29	60702	310	No intervention	49231	73604
2021-07-30	61004	302	No intervention	49176	74340
2021-07-31	61301	297	No intervention	49144	75045
2021-08-01	61602	301	No intervention	49127	75800
2021-08-02	61899	297	No intervention	49126	76540
2021-08-03	62190	291	No intervention	49145	77255
2021-08-04	62477	287	No intervention	49127	77980
2021-08-05	62761	284	No intervention	49098	78663
2021-08-06	63042	281	No intervention	49085	79395
2021-08-07	63321	279	No intervention	49127	80076
2021-08-08	63595	274	No intervention	49089	80820
2021-08-09	63868	273	No intervention	49086	81514
2021-08-10	64141	273	No intervention	49048	82179
2021-08-11	64409	268	No intervention	49032	82840
2021-08-12	64675	266	No intervention	49059	83518
2021-08-13	64937	262	No intervention	48990	84249
2021-08-14	65200	263	No intervention	49001	84927
2021-08-15	65459	259	No intervention	49003	85594
2021-08-16	65710	251	No intervention	49008	86286
2021-08-17	65960	250	No intervention	48975	86965
2021-08-18	66211	251	No intervention	48973	87706
2021-08-19	66457	246	No intervention	48930	88354
2021-08-20	66702	245	No intervention	48940	89097
2021-08-21	66944	242	No intervention	48891	89752
2021-08-22	67183	239	No intervention	48878	90368
2021-08-23	67419	236	No intervention	48840	91052
2021-08-24	67652	233	No intervention	48823	91731
2021-08-25	67880	228	No intervention	48841	92459
2021-08-26	68111	231	No intervention	48770	93182
2021-08-27	68343	232	No intervention	48753	93803
2021-08-28	68568	225	No intervention	48765	94485
2021-08-29	68794	226	No intervention	48694	95145
2021-08-30	69018	224	No intervention	48776	95823
2021-08-31	69233	215	No intervention	48706	96516
2021-09-01	69452	219	No intervention	48647	97170
2021-09-02	69671	219	No intervention	48683	97881
2021-09-03	69888	217	No intervention	48626	98477
2021-09-04	70101	213	No intervention	48598	99187
2021-09-05	70315	214	No intervention	48563	99989
2021-09-06	70524	209	No intervention	48521	100661
2021-09-07	70734	210	No intervention	48542	101373
2021-09-08	70937	203	No intervention	48507	101992
2021-09-09	71139	202	No intervention	48431	102749
2021-09-10	71342	203	No intervention	48448	103392
2021-09-11	71545	203	No intervention	48407	104093
2021-09-12	71746	201	No intervention	48369	104756
2021-09-13	71939	193	No intervention	48344	105502
2021-09-14	72139	200	No intervention	48315	106204
2021-09-15	72329	190	No intervention	48297	106765
2021-09-16	72523	194	No intervention	48276	107551
2021-09-17	72713	190	No intervention	48233	108170
2021-09-18	72901	188	No intervention	48248	108799
2021-09-19	73085	184	No intervention	48275	109453
2021-09-20	73266	181	No intervention	48220	110145
2021-09-21	73445	179	No intervention	48191	110734
2021-09-22	73630	185	No intervention	48157	111531
2021-09-23	73812	182	No intervention	48130	112171
2021-09-24	73990	178	No intervention	48117	112846
2021-09-25	74168	178	No intervention	48076	113709
2021-09-26	74345	177	No intervention	48032	114324
2021-09-27	74524	179	No intervention	48028	115076
2021-09-28	74694	170	No intervention	47959	115650
2021-09-29	74861	167	No intervention	47956	116350
2021-09-30	75034	173	No intervention	47880	117070
2021-10-01	75208	174	No intervention	47859	117712
2021-10-02	75374	166	No intervention	47843	118426
2021-10-03	75540	166	No intervention	47794	119119
2021-10-04	75702	162	No intervention	47699	119783
2021-10-05	75872	170	No intervention	47675	120538
2021-10-06	76033	161	No intervention	47655	121092
2021-10-07	76190	157	No intervention	47595	121762
2021-10-08	76350	160	No intervention	47558	122487
2021-10-09	76513	163	No intervention	47541	123329
2021-10-10	76670	157	No intervention	47519	123877
2021-10-11	76828	158	No intervention	47445	124759
2021-10-12	76987	159	No intervention	47463	125374
2021-10-13	77143	156	No intervention	47351	126133
2021-10-14	77299	156	No intervention	47331	126862
2021-10-15	77453	154	No intervention	47266	127600
2021-10-16	77602	149	No intervention	47191	128241
2021-10-17	77759	157	No intervention	47152	128842
2021-10-18	77911	152	No intervention	47076	129511
2021-10-19	78061	150	No intervention	47058	130250
2021-10-20	78211	150	No intervention	47060	130948
2021-10-21	78356	145	No intervention	47009	131665
2021-10-22	78501	145	No intervention	46930	132366
2021-10-23	78653	152	No intervention	46875	132967
2021-10-24	78798	145	No intervention	46877	133645
2021-10-25	78937	139	No intervention	46793	134372
2021-10-26	79082	145	No intervention	46763	135074
2021-10-27	79220	138	No intervention	46715	135708
2021-10-28	79361	141	No intervention	46719	136351
2021-10-29	79504	143	No intervention	46637	137120
2021-10-30	79642	138	No intervention	46559	137770
2021-10-31	79784	142	No intervention	46494	138438
2021-11-01	79925	141	No intervention	46439	139248
2021-11-02	80061	136	No intervention	46365	139912
2021-11-03	80200	139	No intervention	46386	140721
2021-11-04	80341	141	No intervention	46336	141485
2021-11-05	80473	132	No intervention	46220	142296
2021-11-06	80607	134	No intervention	46215	142860
2021-11-07	80739	132	No intervention	46082	143632
2021-11-08	80873	134	No intervention	46047	144317
2021-11-09	81006	133	No intervention	45985	144971
2021-11-10	81134	128	No intervention	45932	145606
2021-11-11	81260	126	No intervention	45901	146409
2021-11-12	81390	130	No intervention	45829	147131
2021-11-13	81520	130	No intervention	45806	148101
2021-11-14	81652	132	No intervention	45770	148525
2021-11-15	81777	125	No intervention	45679	149171
2021-11-16	81905	128	No intervention	45658	149798
2021-11-17	82036	131	No intervention	45567	150664
2021-11-18	82161	125	No intervention	45516	151477
2021-11-19	82289	128	No intervention	45448	152323
2021-11-20	82413	124	No intervention	45357	152742
2021-11-21	82536	123	No intervention	45298	153326
2021-11-22	82660	124	No intervention	45225	154198
2021-11-23	82787	127	No intervention	45167	155044
2021-11-24	82910	123	No intervention	45135	155706
2021-11-25	83033	123	No intervention	45092	156336
2021-11-26	83162	129	No intervention	45014	157094
2021-11-27	83284	122	No intervention	44982	157747
2021-11-28	83404	120	No intervention	44930	158584
2021-11-29	83524	120	No intervention	44895	159468
2021-11-30	83642	118	No intervention	44859	160160
2021-12-01	83768	126	No intervention	44818	161015
2021-12-02	83882	114	No intervention	44811	161625
2021-12-03	83999	117	No intervention	44732	162341
2021-12-04	84116	117	No intervention	44676	163054
2021-12-05	84232	116	No intervention	44648	163692
2021-12-06	84346	114	No intervention	44549	164410
2021-12-07	84463	117	No intervention	44496	165010
2021-12-08	84576	113	No intervention	44420	165997
2021-12-09	84689	113	No intervention	44367	166580
2021-12-10	84804	115	No intervention	44310	167256
2021-12-11	84912	108	No intervention	44262	168116
2021-12-12	85023	111	No intervention	44282	168945
2021-12-13	85131	108	No intervention	44153	169575
