date	value	incidence	scenario	lower_ci	upper_ci
2021-07-17	83853	NA	Observed	NA	NA
2021-07-18	84816	963	Observed	NA	NA
2021-07-19	85590	774	Observed	NA	NA
2021-07-20	86717	1127	Observed	NA	NA
2021-07-21	88044	1327	Observed	NA	NA
2021-07-22	88972	928	Observed	NA	NA
2021-07-23	90256	1284	Observed	NA	NA
2021-07-24	91454	1198	Observed	NA	NA
2021-07-25	92661	1207	Observed	NA	NA
2021-07-26	93650	989	Observed	NA	NA
2021-07-27	94815	1165	Observed	NA	NA
2021-07-28	95818	1003	Observed	NA	NA
2021-07-29	96818	1000	Observed	NA	NA
2021-07-30	97692	874	Observed	NA	NA
2021-07-31	98493	801	Observed	NA	NA
2021-08-01	99325	832	Observed	NA	NA
2021-08-02	99866	541	Observed	NA	NA
2021-08-03	100619	753	Observed	NA	NA
2021-08-04	101384	765	Observed	NA	NA
2021-08-05	102141	757	Observed	NA	NA
2021-08-06	102883	742	Observed	NA	NA
2021-08-07	103582	699	Observed	NA	NA
2021-08-08	104318	736	Observed	NA	NA
2021-08-09	104785	467	Observed	NA	NA
2021-08-10	105418	633	Observed	NA	NA
2021-08-11	106024	606	Observed	NA	NA
2021-08-12	106701	677	Observed	NA	NA
2021-08-13	107223	522	Observed	NA	NA
2021-08-14	107662	439	Observed	NA	NA
2021-08-15	108264	602	Observed	NA	NA
2021-08-16	108539	275	Observed	NA	NA
2021-08-17	109067	NA	No intervention	102363	115991
2021-08-18	109527	460	No intervention	101646	117684
2021-08-19	109981	454	No intervention	101074	119261
2021-08-20	110435	454	No intervention	100538	120730
2021-08-21	110884	449	No intervention	100125	122130
2021-08-22	111329	445	No intervention	99768	123518
2021-08-23	111771	442	No intervention	99428	124824
2021-08-24	112204	433	No intervention	99124	126048
2021-08-25	112643	439	No intervention	98829	127334
2021-08-26	113072	429	No intervention	98600	128531
2021-08-27	113501	429	No intervention	98420	129782
2021-08-28	113926	425	No intervention	98139	130975
2021-08-29	114347	421	No intervention	97989	132162
2021-08-30	114770	423	No intervention	97741	133284
2021-08-31	115183	413	No intervention	97533	134429
2021-09-01	115590	407	No intervention	97381	135592
2021-09-02	115999	409	No intervention	97249	136691
2021-09-03	116410	411	No intervention	97102	137829
2021-09-04	116818	408	No intervention	96968	138959
2021-09-05	117223	405	No intervention	96812	140040
2021-09-06	117623	400	No intervention	96709	141115
2021-09-07	118021	398	No intervention	96548	142183
2021-09-08	118417	396	No intervention	96403	143393
2021-09-09	118808	391	No intervention	96304	144536
2021-09-10	119195	387	No intervention	96228	145525
2021-09-11	119588	393	No intervention	96090	146703
2021-09-12	119976	388	No intervention	95989	147808
2021-09-13	120355	379	No intervention	95889	148745
2021-09-14	120745	390	No intervention	95850	149904
2021-09-15	121123	378	No intervention	95715	150897
2021-09-16	121501	378	No intervention	95663	151928
2021-09-17	121874	373	No intervention	95603	153159
2021-09-18	122253	379	No intervention	95478	154180
2021-09-19	122622	369	No intervention	95420	155291
2021-09-20	122989	367	No intervention	95301	156294
2021-09-21	123356	367	No intervention	95234	157462
2021-09-22	123710	354	No intervention	95160	158469
2021-09-23	124079	369	No intervention	95122	159646
2021-09-24	124441	362	No intervention	95048	160636
2021-09-25	124798	357	No intervention	94918	161885
2021-09-26	125163	365	No intervention	94825	162965
2021-09-27	125517	354	No intervention	94860	164148
2021-09-28	125869	352	No intervention	94771	165157
2021-09-29	126217	348	No intervention	94690	166327
2021-09-30	126566	349	No intervention	94588	167343
2021-10-01	126921	355	No intervention	94533	168542
2021-10-02	127263	342	No intervention	94439	169644
2021-10-03	127608	345	No intervention	94441	170772
2021-10-04	127955	347	No intervention	94398	171933
2021-10-05	128294	339	No intervention	94395	173009
2021-10-06	128644	350	No intervention	94318	174143
2021-10-07	128981	337	No intervention	94260	175170
2021-10-08	129320	339	No intervention	94256	176239
2021-10-09	129660	340	No intervention	94174	177397
2021-10-10	129996	336	No intervention	94128	178620
2021-10-11	130329	333	No intervention	94106	179812
2021-10-12	130660	331	No intervention	94071	180926
2021-10-13	130992	332	No intervention	93980	182126
2021-10-14	131321	329	No intervention	93898	183315
2021-10-15	131654	333	No intervention	93890	184505
2021-10-16	131983	329	No intervention	93737	185795
