place,r,lower,upper
Andaman and Nicobar Islands,0.7877633797276715,0.37056199480745744,1.3600899536338604
Andhra Pradesh,0.9896318153848339,0.9702684618156887,1.0091839360075088
Arunachal Pradesh,0.7661934778495678,0.7247079705280381,0.808818976997557
Assam,0.8088208573848545,0.7866775642652903,0.8312676261893339
Bihar,0.7651739467383789,0.668875024330495,0.8678599318456167
Chandigarh,0.9254533803145938,0.5686838283585826,1.3685638700337432
Chhattisgarh,0.8229212646183154,0.7614074337339325,0.8868162529594457
Dadra and Nagar Haveli,0.5611509218316365,0.2801245183636636,0.9381604768900257
Delhi,0.9708741861003184,0.8632531838763348,1.0847310601022473
Goa,0.9278733114980057,0.8465636156334376,1.012860798221367
Gujarat,0.8057879567208567,0.6591082610025045,0.9669892476082683
Haryana,0.7619261996592892,0.6212937893126419,0.9167622836028249
Himachal Pradesh,1.523053449376313,1.439218826848383,1.6092408299226113
India,0.9801331727771719,0.9758028263184386,0.9844729794316237
Jammu and Kashmir,0.9999607175989599,0.9257379593581995,1.077005783166152
Jharkhand,0.8231349402118606,0.6921647917231445,0.9652927882707505
Karnataka,0.9732746178459257,0.9524417218081291,0.9943298800862925
Kerala,1.0443030459576315,1.0378687896061827,1.050756923020693
Ladakh,1.2917473166198994,0.9325232353779187,1.7087594786885325
Lakshadweep,0.8063647688105069,0.5754361441526825,1.0766418720844173
Madhya Pradesh,0.8962362999044141,0.7144836261789592,1.0984578265831515
Maharashtra,0.9434120465906541,0.9329515472452022,0.9539301052896889
Manipur,0.78369740254061,0.7581809117168876,0.8096305223079997
Meghalaya,0.879418257013171,0.8454798241379833,0.9140161294431773
Mizoram,0.9176570960726108,0.8888967600143913,0.94686955929672
Nagaland,1.100519287266507,1.0068034430514623,1.1983500691575044
Odisha,0.7791357626075509,0.7595949661203142,0.7989214396605909
Pondicherry,0.943051105868893,0.8567185546998685,1.0334711082590127
Punjab,0.9373642938205894,0.8242032299002827,1.0577225115330902
Rajasthan,0.9415083609889969,0.7685942880686032,1.1317944444588828
Sikkim,0.7199659027482276,0.6709146410590368,0.7707517935911822
Tamil Nadu,1.0227377431385303,1.0025918220827348,1.0430812790621344
Telangana,0.9254288628920871,0.8915354822347399,0.9599461978815554
Tripura,0.7061470760602032,0.6650406620785245,0.7484738115424452
Uttar Pradesh,0.8986301665876606,0.7784717889764403,1.027312528232627
Uttarakhand,0.6874531737498423,0.5895575313360001,0.7928363870070539
West Bengal,0.9774095543776554,0.9458512468090661,1.0094787407053465
