place,r,lower,upper,.groups
Andhra Pradesh,0.7169186161324931,0.6969618526855724,0.7371541491937192,drop_last
Assam,0.8422121891909763,0.7848897011044365,0.9015267417992078,drop_last
Bihar,0.9778454186065556,0.9419601869679881,1.014396166113312,drop_last
Chhattisgarh,1.1884095114887376,1.1648578865527361,1.2121936466484058,drop_last
Delhi,0.9311033131693809,0.9205121096182366,0.9417543561303586,drop_last
Gujarat,1.2368909350999875,1.209002423879601,1.2650931129320875,drop_last
Haryana,1.0055443992377757,0.9877280215678412,1.0235179980300502,drop_last
India,1.0391049827335044,1.0347413698075856,1.043477651795974,drop_last
Jammu and Kashmir,0.9495459331597041,0.9131442815666574,0.9866503679510303,drop_last
Jharkhand,0.9278751557615182,0.8718994106601412,0.9855694173548981,drop_last
Karnataka,0.9051188632248084,0.8858855020200461,0.9245559729238871,drop_last
Kerala,0.9709054703464969,0.9593145183674211,0.9825650977161681,drop_last
Madhya Pradesh,1.4774553957293655,1.4459307397259693,1.5093154835886613,drop_last
Maharashtra,1.2582520600018339,1.2435062666504209,1.2730835962205211,drop_last
Odisha,0.7927507438944631,0.766564734109551,0.8193709044395225,drop_last
Punjab,1.0747764937037905,1.0401235924314558,1.1099894538931998,drop_last
Rajasthan,1.3027045405917697,1.2822276944564819,1.3233414792931706,drop_last
Tamil Nadu,0.8678200397615524,0.8488725848880434,0.8869738200444122,drop_last
Telangana,0.9100760968579469,0.8831418284636775,0.9374094448958531,drop_last
Uttar Pradesh,1.1155601037464933,1.0953855907452843,1.1359162621031478,drop_last
West Bengal,0.9868995430940448,0.9724702719695535,1.0014336079430082,drop_last
