stat	value
thetaS_last_obs_p_mean	0.9969986
thetaI_last_obs_p_mean	0.0002413808
thetaR_last_obs_p_mean	0.002759999
thetaS_last_obs_p_ci_low	0.9967804
thetaS_last_obs_p_ci_med	0.9969994
thetaS_last_obs_p_ci_up	0.9972113
thetaI_last_obs_p_ci_low	0.0001829233
thetaI_last_obs_p_ci_med	0.0002403888
thetaI_last_obs_p_ci_up	0.000305129
thetaR_last_obs_p_ci_low	0.002555865
thetaR_last_obs_p_ci_med	0.002758975
thetaR_last_obs_p_ci_up	0.002969261
R0_p_mean	1.293858
R0_p_ci_low	0.6780861
R0_p_ci_med	1.190409
R0_p_ci_up	2.507583
gamma_p_mean	0.05678588
gamma_p_ci_low	0.008234168
gamma_p_ci_med	0.04806195
gamma_p_ci_up	0.1507303
beta_p_mean	0.06624821
beta_p_ci_low	0.0112888
beta_p_ci_med	0.05849907
beta_p_ci_up	0.1625614
incidence_mean	0.02491534
incidence_ci_low	0.0002906633
incidence_ci_median	0.0032152
incidence_ci_up	0.2368821
thetaI_tp1_mean	0.006806362
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0003273386
thetaI_tp1_ci_up	0.06429331
thetaR_tp1_mean	0.02004701
thetaR_tp1_ci_low	0.0009632909
thetaR_tp1_ci_med	0.005393285
thetaR_tp1_ci_up	0.163955
Y_tp1_mean	0.006806352
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0003256071
Y_tp1_ci_up	0.06430324
R_tp1_mean	0.0200462
R_tp1_ci_low	0.0009580002
R_tp1_ci_med	0.005400729
R_tp1_ci_up	0.163814
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02004701
thetaR_max_ci_low	0.0009632909
thetaR_max_ci_med	0.005393285
thetaR_max_ci_up	0.163955
cumInf_mean	0.02685337
cumInf_ci_low	0.0009919946
cumInf_ci_med	0.005916711
cumInf_ci_up	0.235978
dthetaI_tp1_date	04/09/21
first_tp_mean	11/25/20
first_tp_ci_low	09/22/20
first_tp_ci_med	10/11/20
first_tp_ci_up	04/09/21
dthetaI_tp2_date	04/09/21
second_tp_mean	11/28/20
second_tp_ci_low	09/24/20
second_tp_ci_med	10/13/20
second_tp_ci_up	04/09/21
end_p_mean	03/08/21
end_p_ci_low	12/01/20
end_p_ci_med	04/09/21
end_p_ci_up	04/09/21
begin_str	09/22/2020
