Country,Date,Type,Count,date.fmt,count.fmt,text
India,2020-03-23,Fatalities,2,Mar 23,2,Mar 23: 2 Fatalities
India,2020-03-24,Fatalities,1,Mar 24,1,Mar 24: 1 Fatalities
India,2020-03-25,Fatalities,1,Mar 25,1,Mar 25: 1 Fatalities
India,2020-03-26,Fatalities,5,Mar 26,5,Mar 26: 5 Fatalities
India,2020-03-27,Fatalities,3,Mar 27,3,Mar 27: 3 Fatalities
India,2020-03-28,Fatalities,5,Mar 28,5,Mar 28: 5 Fatalities
India,2020-03-29,Fatalities,3,Mar 29,3,Mar 29: 3 Fatalities
India,2020-03-30,Fatalities,14,Mar 30,14,Mar 30: 14 Fatalities
India,2020-03-31,Fatalities,6,Mar 31,6,Mar 31: 6 Fatalities
India,2020-04-01,Fatalities,6,Apr  1,6,Apr  1: 6 Fatalities
India,2020-04-02,Fatalities,16,Apr  2,16,Apr  2: 16 Fatalities
India,2020-04-03,Fatalities,14,Apr  3,14,Apr  3: 14 Fatalities
India,2020-04-04,Fatalities,13,Apr  4,13,Apr  4: 13 Fatalities
India,2020-04-05,Fatalities,22,Apr  5,22,Apr  5: 22 Fatalities
India,2020-04-06,Fatalities,16,Apr  6,16,Apr  6: 16 Fatalities
India,2020-04-07,Fatalities,27,Apr  7,27,Apr  7: 27 Fatalities
India,2020-04-08,Fatalities,20,Apr  8,20,Apr  8: 20 Fatalities
India,2020-04-09,Fatalities,46,Apr  9,46,Apr  9: 46 Fatalities
India,2020-04-10,Fatalities,22,Apr 10,22,Apr 10: 22 Fatalities
India,2020-04-11,Fatalities,40,Apr 11,40,Apr 11: 40 Fatalities
India,2020-04-12,Fatalities,42,Apr 12,42,Apr 12: 42 Fatalities
India,2020-04-13,Fatalities,27,Apr 13,27,Apr 13: 27 Fatalities
India,2020-04-14,Fatalities,37,Apr 14,37,Apr 14: 37 Fatalities
India,2020-04-15,Fatalities,27,Apr 15,27,Apr 15: 27 Fatalities
India,2020-04-16,Fatalities,26,Apr 16,26,Apr 16: 26 Fatalities
India,2020-04-17,Fatalities,38,Apr 17,38,Apr 17: 38 Fatalities
India,2020-04-18,Fatalities,35,Apr 18,35,Apr 18: 35 Fatalities
India,2020-04-19,Fatalities,38,Apr 19,38,Apr 19: 38 Fatalities
India,2020-04-20,Fatalities,33,Apr 20,33,Apr 20: 33 Fatalities
India,2020-04-21,Fatalities,53,Apr 21,53,Apr 21: 53 Fatalities
India,2020-04-22,Fatalities,36,Apr 22,36,Apr 22: 36 Fatalities
India,2020-04-23,Fatalities,40,Apr 23,40,Apr 23: 40 Fatalities
